    5.0017    -1.4354     6.6447     2.6388     1.0568     2.3615     1.0919    -1.1620    15.0099     -.2557    15.8537    10.6583    15.7287    25.8537    15.0255    30.8224    19.8693     8.0333    34.6662    16.2755    34.6974
   -1.5443     4.5445     1.5690    10.7447     6.9791     6.4752    12.8932     4.3981    22.3150     6.4537     2.0885    13.6900    10.3854    10.2525    17.3150    23.0650    22.3150    13.2057    23.8775    16.7994    20.8463
   -6.2111     8.2342    -3.8986    -2.9454    11.1327     1.7655    12.9452     9.9452    16.9139     8.7342     4.3793    23.0546    12.7264    20.1483     8.6014    23.3983    13.2733    18.0858    12.7889     4.9999    -6.2084
    3.7541    15.5773     3.3639    -2.1414     2.9998     3.1828     1.9797     9.4211    13.5461    13.9679     9.4445    13.3117     7.9211    14.0773     7.7179    25.1398     4.1179     3.2332    -6.5051     6.7801    -5.5520
     .6211    12.3359     3.9756     3.4507    12.5234     8.3750    10.0938     2.9892    20.3672     6.4336    12.4141     3.0167     7.8088    -4.1131    12.0276    -1.7849     5.7541     3.0937    -3.1131     3.9827    -1.5349
    1.4153    14.8489     8.8802     6.6107     4.9857     6.3177    10.8333     4.5110    27.7708     8.0325     4.2258      .6106     7.0168    -1.8972     9.7981    -2.6941     6.7981      .6692    -1.6394     -.3621    -6.6316
     .7461    13.7597      .4707     4.9433      .0957     6.4727     -.5156     8.6602    -3.1445     7.7852     2.1202    -1.3203     1.8308    -3.4961     7.5508     -.0195     3.6075    -1.0586    -2.7383     -.3945    -1.2500
    2.3544     -.6120     9.5247     1.6936      .7766     5.4778    -3.7409     4.8685    -3.3737     8.6419    -1.0065    -3.8112      .1087    -6.4987     1.4900    -2.1042    -3.3659    -5.8347     -.0144    -1.6394      .6272
    4.5310    -2.2698     8.8201     -.7737    -2.2424     1.8962    -5.4924     5.5779    -3.9924     2.4646    -2.7893    -4.5627     -.7463    -1.1194    -4.5627     -.5041    -4.7112    -6.3284     2.9529    -5.4065     2.5662
    4.8167    -1.9606     7.6605    -1.6130    -3.9801     1.6097    -4.4723     1.7659    -2.5817    -6.0114    -6.4802     -.3805    -2.5270      .4708    -5.3630     1.7142    -3.3005      .3905    -1.4411    -4.9020      .8665
    5.2368    -1.4155      .5645    -3.4975    -4.2163      .3594     -.3589    -4.7554     1.1636    -5.4663    -3.6147     -.0923    -5.3100     2.7466    -4.0054     5.5337    -1.7358    -3.5600     3.4321     2.8696     2.8462
    -.3595    -1.6447    -5.7736    -3.6798    -2.0783    -1.9884     -.4123    -4.5704      .9608    -2.6642     1.3021     -.1720    -2.1408    -1.2658      .2411     7.9296     2.0526    -1.0060     6.4686      .0018     7.8280
   -3.3838      .6523    -5.1104    -1.1553     -.6944    -3.5557     -.0811    -4.4541     4.7256    -1.1104    -4.2901     2.7998      .7881     7.1006      .2348    10.8662     1.5771      .7832     1.4971     1.6924    12.7412
 
  -24.5516    -9.3172   -13.5828      .0890   -10.4578     3.8820   -12.0828    -1.6375    -9.4110   -14.7078      .5109    -6.4891     3.0148     -.6531     -.8875     1.7844     -.1063    12.6750     8.2453    12.1906    11.7531
   -2.1916    -8.3009    -6.0509     -.6681    -9.4884     -.1447    -6.9103    -1.4337     1.4803    -5.5197     4.0936     1.5038     4.8026     2.2225     1.2772    15.2147     5.7743    21.3085    15.5897    22.9022    28.1835
     .6155    -4.5407     3.4202     1.2640     2.7640    -1.7595      .6233     1.3812    -1.1345     -.9313    16.0530     3.2601    10.2249    17.5843     6.2640    30.0218     7.9007    18.1312    22.0062    26.9593    35.7405
   -2.1385    -2.4588     5.2331     5.6300     6.8693     5.5734     2.2638    -2.1463    12.8771     1.0412    15.5255     9.9240    14.3068    23.0099    17.9005    26.5724    18.1818     7.4826    31.6349    15.6037    33.7599
   -6.2631     1.8541     3.8209    12.7525     5.0885     6.3326    12.5963     6.9127    20.3932     6.9869     3.1041    10.2291     6.1432    17.5494    17.8619    25.0338    14.2994    11.5338    21.6275    23.2838    19.5807
   -1.4689     6.7147    -3.5314    -2.4533     8.7577    -1.0783    10.3124     8.7655    13.0077    10.0936     4.9374    21.0233    11.9764    18.4764     9.9921    21.7421    14.3202    14.2108    13.5389     6.2342    -5.9741
    3.4484    12.6554     3.1828     -.3875     2.9926     2.0080     2.2433     7.9367    10.7179     8.2726     7.7101    13.4679    14.3586    13.4679     1.8039    23.4836     8.2136     2.2263    -4.6692     5.5887    -7.1770
     .3477     6.7031     2.3526     2.9483    15.6328    10.5234     9.1172     4.7266    14.8984     9.4688     8.4609     3.1487     6.9729    -4.9646    10.1135      .1760     9.3244      .1096    -2.1990     1.6311    -3.5193
    1.2688     8.3099      .4114     4.2708     4.0911     9.4349     6.6536     3.4544    26.8021     9.2356     3.8020     3.6663     6.8293    -3.4910     7.5012     -.0886    10.4700     -.6042     -.1628    -1.3503    -5.3972
    2.0749    12.4472     3.4043     4.6738    -1.0801     4.9727     -.3242     8.0508    -1.0351     9.3946     -.2148     2.5010     2.7950    -4.1757     4.4024    -2.0429     5.4414    -2.7539    -2.8789      .0899    -1.3984
    2.2294    -1.4050     9.0247      .6575     4.2942     4.5677    -2.9128     3.4544    -3.6941    11.5091    -2.5573    -1.2878      .1263    -3.4206      .6087    -4.4284    -3.7175    -5.7722    -2.6198    -2.6902      .5608
    4.2888    -2.6252     7.6716    -1.9065     1.1028     1.5691    -4.3362     3.8591    -5.7346     6.8670    -3.7190    -4.4534     -.8342     -.5100    -2.2073     -.6604    -4.9534    -5.3987      .9937    -6.2659     1.9998
    4.4222    -3.1091     9.3714    -3.4020    -2.1403      .3035    -4.0036     1.8929    -3.8317    -6.2692    -5.2380    -2.7262    -4.2223     1.0023    -4.9333      .4222    -3.1637    -1.4216    -2.5426    -1.7301      .4969
    4.8462    -1.6850     1.7651    -3.8804    -3.8725    -1.5874    -1.3530    -2.7515      .1646    -6.0679    -3.5600    -1.1928    -4.3882     1.3325    -7.3257    -1.5444     -.7964    -3.5288     4.3814     1.5376     7.2993
